filename,duration,totalBusyTime
.\TestInstances\c1\exp1_400_400_5_4.txt,335,2401
.\TestInstances\c1\exp1_400_400_5_5.txt,355,2331
.\TestInstances\c1\exp1_400_400_80_1.txt,360,19291
.\TestInstances\c1\exp1_400_400_80_2.txt,363,21165
.\TestInstances\c1\exp1_400_400_80_3.txt,365,18688
.\TestInstances\c1\exp1_400_400_80_4.txt,361,19482
.\TestInstances\c1\exp1_400_400_80_5.txt,360,19210
.\TestInstances\c1\exp1_600_600_10_1.txt,356,5929
.\TestInstances\c1\exp1_600_600_10_2.txt,364,5184
.\TestInstances\c1\exp1_600_600_10_3.txt,361,5694
.\TestInstances\c1\exp1_600_600_10_4.txt,393,6413
.\TestInstances\c1\exp1_600_600_10_5.txt,378,5575
.\TestInstances\c1\exp1_600_600_20_1.txt,352,9689
.\TestInstances\c1\exp1_600_600_20_2.txt,331,8802
.\TestInstances\c1\exp1_600_600_20_3.txt,345,9164
.\TestInstances\c1\exp1_600_600_20_4.txt,351,8857
.\TestInstances\c1\exp1_600_600_20_5.txt,342,9006
.\TestInstances\c1\exp1_600_600_40_1.txt,373,16503
.\TestInstances\c1\exp1_600_600_40_2.txt,406,16939
.\TestInstances\c1\exp1_600_600_40_3.txt,354,16324
.\TestInstances\c1\exp1_600_600_40_4.txt,388,16006
.\TestInstances\c1\exp1_600_600_40_5.txt,362,15315
.\TestInstances\c1\exp1_600_600_5_1.txt,391,3924
.\TestInstances\c1\exp1_600_600_5_2.txt,365,3473
.\TestInstances\c1\exp1_600_600_5_3.txt,386,3820
.\TestInstances\c1\exp1_600_600_5_4.txt,368,3717
.\TestInstances\c1\exp1_600_600_5_5.txt,357,3821
.\TestInstances\c1\exp1_600_600_80_1.txt,394,29893
.\TestInstances\c1\exp1_600_600_80_2.txt,406,28642
.\TestInstances\c1\exp1_600_600_80_3.txt,409,29408
.\TestInstances\c1\exp1_600_600_80_4.txt,412,28289
.\TestInstances\c1\exp1_600_600_80_5.txt,400,31016
.\TestInstances\c2\exp2_1200_1200_10_1.txt,480,12044
.\TestInstances\c2\exp2_1200_1200_10_2.txt,456,11972
.\TestInstances\c2\exp2_1200_1200_10_3.txt,448,11317
.\TestInstances\c2\exp2_1200_1200_10_4.txt,455,12954
.\TestInstances\c2\exp2_1200_1200_10_5.txt,472,12843
.\TestInstances\c2\exp2_1200_1200_20_1.txt,468,20031
.\TestInstances\c2\exp2_1200_1200_20_2.txt,491,19087
