filename,duration,totalBusyTime
.\TestInstances\c1\exp1_400_400_40_2.txt,467,12333
.\TestInstances\c1\exp1_400_400_40_3.txt,411,10648
.\TestInstances\c1\exp1_400_400_40_4.txt,468,11577
.\TestInstances\c1\exp1_400_400_40_5.txt,458,11693
.\TestInstances\c1\exp1_400_400_5_1.txt,300,2450
.\TestInstances\c1\exp1_400_400_5_2.txt,311,2456
.\TestInstances\c1\exp1_400_400_5_3.txt,321,2611
.\TestInstances\c1\exp1_400_400_5_4.txt,306,2505
.\TestInstances\c1\exp1_400_400_5_5.txt,326,2345
.\TestInstances\c1\exp1_400_400_80_1.txt,671,20828
.\TestInstances\c1\exp1_400_400_80_2.txt,573,22575
.\TestInstances\c1\exp1_400_400_80_3.txt,539,19662
.\TestInstances\c1\exp1_400_400_80_4.txt,567,20473
.\TestInstances\c1\exp1_400_400_80_5.txt,568,20105
.\TestInstances\c1\exp1_600_600_10_1.txt,465,6058
.\TestInstances\c1\exp1_600_600_10_2.txt,503,5408
.\TestInstances\c1\exp1_600_600_10_3.txt,508,5749
.\TestInstances\c1\exp1_600_600_10_4.txt,481,6471
.\TestInstances\c1\exp1_600_600_10_5.txt,464,5777
.\TestInstances\c1\exp1_600_600_20_1.txt,511,9792
.\TestInstances\c1\exp1_600_600_20_2.txt,489,8960
.\TestInstances\c1\exp1_600_600_20_3.txt,513,9353
.\TestInstances\c1\exp1_600_600_20_4.txt,501,9026
.\TestInstances\c1\exp1_600_600_20_5.txt,507,9353
.\TestInstances\c1\exp1_600_600_40_1.txt,579,16776
.\TestInstances\c1\exp1_600_600_40_2.txt,563,17425
.\TestInstances\c1\exp1_600_600_40_3.txt,584,16810
.\TestInstances\c1\exp1_600_600_40_4.txt,663,16224
.\TestInstances\c1\exp1_600_600_40_5.txt,581,15586
.\TestInstances\c1\exp1_600_600_5_1.txt,469,3928
.\TestInstances\c1\exp1_600_600_5_2.txt,449,3980
.\TestInstances\c1\exp1_600_600_5_3.txt,454,3821
.\TestInstances\c1\exp1_600_600_5_4.txt,429,3722
.\TestInstances\c1\exp1_600_600_5_5.txt,442,3863
.\TestInstances\c1\exp1_600_600_80_1.txt,754,30848
.\TestInstances\c1\exp1_600_600_80_2.txt,770,29178
.\TestInstances\c1\exp1_600_600_80_3.txt,736,30231
.\TestInstances\c1\exp1_600_600_80_4.txt,769,29401
.\TestInstances\c1\exp1_600_600_80_5.txt,763,32074
.\TestInstances\c2\exp2_1200_1200_10_1.txt,851,12076
.\TestInstances\c2\exp2_1200_1200_10_2.txt,851,12339
.\TestInstances\c2\exp2_1200_1200_10_3.txt,837,11630
.\TestInstances\c2\exp2_1200_1200_10_4.txt,852,13678
.\TestInstances\c2\exp2_1200_1200_10_5.txt,891,13155
.\TestInstances\c2\exp2_1200_1200_20_1.txt,919,20233
.\TestInstances\c2\exp2_1200_1200_20_2.txt,888,19194
.\TestInstances\c2\exp2_1200_1200_20_3.txt,958,20312
.\TestInstances\c2\exp2_1200_1200_20_4.txt,920,20378
.\TestInstances\c2\exp2_1200_1200_20_5.txt,925,19043
.\TestInstances\c2\exp2_1200_1200_5_1.txt,821,7755
.\TestInstances\c2\exp2_1200_1200_5_2.txt,830,7594
.\TestInstances\c2\exp2_1200_1200_5_3.txt,826,7926
.\TestInstances\c2\exp2_1200_1200_5_4.txt,845,8171
.\TestInstances\c2\exp2_1200_1200_5_5.txt,840,8001
.\TestInstances\c2\exp2_1600_1600_10_1.txt,1130,17340
.\TestInstances\c2\exp2_1600_1600_10_2.txt,1162,17108
.\TestInstances\c2\exp2_1600_1600_10_3.txt,1127,16843
