filename,duration,totalBusyTime
.\TestInstances\c1\exp1_400_400_80_3.txt,599,18724
.\TestInstances\c1\exp1_400_400_80_4.txt,584,19419
.\TestInstances\c1\exp1_400_400_80_5.txt,610,19261
.\TestInstances\c1\exp1_600_600_10_1.txt,662,5932
.\TestInstances\c1\exp1_600_600_10_2.txt,664,5210
.\TestInstances\c1\exp1_600_600_10_3.txt,628,5693
.\TestInstances\c1\exp1_600_600_10_4.txt,709,6279
.\TestInstances\c1\exp1_600_600_10_5.txt,661,5549
.\TestInstances\c1\exp1_600_600_20_1.txt,593,9722
.\TestInstances\c1\exp1_600_600_20_2.txt,598,8863
.\TestInstances\c1\exp1_600_600_20_3.txt,613,9252
.\TestInstances\c1\exp1_600_600_20_4.txt,603,8895
.\TestInstances\c1\exp1_600_600_20_5.txt,619,9167
.\TestInstances\c1\exp1_600_600_40_1.txt,631,16611
.\TestInstances\c1\exp1_600_600_40_2.txt,648,16926
.\TestInstances\c1\exp1_600_600_40_3.txt,626,16443
.\TestInstances\c1\exp1_600_600_40_4.txt,618,15994
.\TestInstances\c1\exp1_600_600_40_5.txt,619,15365
.\TestInstances\c1\exp1_600_600_5_1.txt,519,3926
.\TestInstances\c1\exp1_600_600_5_2.txt,457,3469
.\TestInstances\c1\exp1_600_600_5_3.txt,516,3818
.\TestInstances\c1\exp1_600_600_5_4.txt,480,3696
.\TestInstances\c1\exp1_600_600_5_5.txt,461,3849
.\TestInstances\c1\exp1_600_600_80_1.txt,641,30366
.\TestInstances\c1\exp1_600_600_80_2.txt,656,28969
.\TestInstances\c1\exp1_600_600_80_3.txt,681,29429
.\TestInstances\c1\exp1_600_600_80_4.txt,639,28101
.\TestInstances\c1\exp1_600_600_80_5.txt,627,31164
.\TestInstances\c2\exp2_1200_1200_10_1.txt,838,11790
.\TestInstances\c2\exp2_1200_1200_10_2.txt,815,11958
.\TestInstances\c2\exp2_1200_1200_10_3.txt,753,11324
.\TestInstances\c2\exp2_1200_1200_10_4.txt,841,12882
.\TestInstances\c2\exp2_1200_1200_10_5.txt,842,12831
.\TestInstances\c2\exp2_1200_1200_20_1.txt,759,19830
.\TestInstances\c2\exp2_1200_1200_20_2.txt,754,19012
.\TestInstances\c2\exp2_1200_1200_20_3.txt,777,19832
.\TestInstances\c2\exp2_1200_1200_20_4.txt,741,20263
.\TestInstances\c2\exp2_1200_1200_20_5.txt,730,18860
.\TestInstances\c2\exp2_1200_1200_5_1.txt,626,7634
.\TestInstances\c2\exp2_1200_1200_5_2.txt,599,7471
.\TestInstances\c2\exp2_1200_1200_5_3.txt,575,7923
.\TestInstances\c2\exp2_1200_1200_5_4.txt,628,8134
.\TestInstances\c2\exp2_1200_1200_5_5.txt,636,7988
.\TestInstances\c2\exp2_1600_1600_10_1.txt,886,17312
.\TestInstances\c2\exp2_1600_1600_10_2.txt,903,17080
.\TestInstances\c2\exp2_1600_1600_10_3.txt,850,16721
.\TestInstances\c2\exp2_1600_1600_10_4.txt,889,16127
.\TestInstances\c2\exp2_1600_1600_10_5.txt,851,19567
.\TestInstances\c2\exp2_1600_1600_20_1.txt,844,24529
.\TestInstances\c2\exp2_1600_1600_20_2.txt,865,25269
.\TestInstances\c2\exp2_1600_1600_20_3.txt,840,29947
.\TestInstances\c2\exp2_1600_1600_20_4.txt,845,27454
.\TestInstances\c2\exp2_1600_1600_20_5.txt,872,26224
.\TestInstances\c2\exp2_1600_1600_5_1.txt,638,10524
.\TestInstances\c2\exp2_1600_1600_5_2.txt,704,11794
.\TestInstances\c2\exp2_1600_1600_5_3.txt,711,11445
.\TestInstances\c2\exp2_1600_1600_5_4.txt,789,10894
.\TestInstances\c2\exp2_1600_1600_5_5.txt,789,11537
.\TestInstances\c2\exp2_2000_2000_10_1.txt,995,21914
.\TestInstances\c2\exp2_2000_2000_10_2.txt,933,19620
.\TestInstances\c2\exp2_2000_2000_10_3.txt,982,21756
.\TestInstances\c2\exp2_2000_2000_10_4.txt,898,20436
.\TestInstances\c2\exp2_2000_2000_10_5.txt,961,21376
.\TestInstances\c2\exp2_2000_2000_20_1.txt,984,34696
.\TestInstances\c2\exp2_2000_2000_20_2.txt,985,35112
.\TestInstances\c2\exp2_2000_2000_20_3.txt,975,35506
.\TestInstances\c2\exp2_2000_2000_20_4.txt,956,36491
.\TestInstances\c2\exp2_2000_2000_20_5.txt,1004,33044
.\TestInstances\c2\exp2_2000_2000_5_1.txt,807,15159
.\TestInstances\c2\exp2_2000_2000_5_2.txt,787,14715
.\TestInstances\c2\exp2_2000_2000_5_3.txt,789,14388
.\TestInstances\c2\exp2_2000_2000_5_4.txt,768,13953
.\TestInstances\c2\exp2_2000_2000_5_5.txt,859,13528
.\TestInstances\c2\exp2_2400_2400_10_1.txt,1054,25974
.\TestInstances\c2\exp2_2400_2400_10_2.txt,1086,24712
.\TestInstances\c2\exp2_2400_2400_10_3.txt,1080,25894
.\TestInstances\c2\exp2_2400_2400_10_4.txt,1079,25303
.\TestInstances\c2\exp2_2400_2400_10_5.txt,1065,26223
.\TestInstances\c2\exp2_2400_2400_20_1.txt,1070,40994
.\TestInstances\c2\exp2_2400_2400_20_2.txt,1059,38876
.\TestInstances\c2\exp2_2400_2400_20_3.txt,1073,40376
.\TestInstances\c2\exp2_2400_2400_20_4.txt,1086,40391
.\TestInstances\c2\exp2_2400_2400_20_5.txt,1069,40621
.\TestInstances\c2\exp2_2400_2400_5_1.txt,1060,17221
.\TestInstances\c2\exp2_2400_2400_5_2.txt,989,18587
.\TestInstances\c2\exp2_2400_2400_5_3.txt,859,17646
.\TestInstances\c2\exp2_2400_2400_5_4.txt,1028,18383
.\TestInstances\c2\exp2_2400_2400_5_5.txt,884,19055
.\TestInstances\c2\exp2_800_800_10_1.txt,763,7396
.\TestInstances\c2\exp2_800_800_10_2.txt,692,8279
.\TestInstances\c2\exp2_800_800_10_3.txt,784,7103
.\TestInstances\c2\exp2_800_800_10_4.txt,754,7590
.\TestInstances\c2\exp2_800_800_10_5.txt,733,8263
