filename,duration,totalBusyTime
.\TestInstances\c2\exp2_1200_1200_5_3.txt,224,4018
.\TestInstances\c2\exp2_1200_1200_5_4.txt,205,1879
.\TestInstances\c2\exp2_1200_1200_5_5.txt,181,1225
.\TestInstances\c2\exp2_1600_1600_10_1.txt,235,1626
.\TestInstances\c2\exp2_1600_1600_10_2.txt,241,1696
.\TestInstances\c2\exp2_1600_1600_10_3.txt,244,2223
.\TestInstances\c2\exp2_1600_1600_10_4.txt,260,1661
.\TestInstances\c2\exp2_1600_1600_10_5.txt,266,2881
.\TestInstances\c2\exp2_1600_1600_20_1.txt,276,2312
.\TestInstances\c2\exp2_1600_1600_20_2.txt,277,2929
.\TestInstances\c2\exp2_1600_1600_20_3.txt,275,2565
.\TestInstances\c2\exp2_1600_1600_20_4.txt,294,3278
.\TestInstances\c2\exp2_1600_1600_20_5.txt,287,2894
.\TestInstances\c2\exp2_1600_1600_5_1.txt,292,4141
.\TestInstances\c2\exp2_1600_1600_5_2.txt,317,5296
.\TestInstances\c2\exp2_1600_1600_5_3.txt,259,1627
.\TestInstances\c2\exp2_1600_1600_5_4.txt,259,2621
.\TestInstances\c2\exp2_1600_1600_5_5.txt,264,2284
.\TestInstances\c2\exp2_2000_2000_10_1.txt,319,2577
.\TestInstances\c2\exp2_2000_2000_10_2.txt,303,2023
.\TestInstances\c2\exp2_2000_2000_10_3.txt,309,2094
.\TestInstances\c2\exp2_2000_2000_10_4.txt,324,2099
.\TestInstances\c2\exp2_2000_2000_10_5.txt,332,2109
.\TestInstances\c2\exp2_2000_2000_20_1.txt,325,4103
.\TestInstances\c2\exp2_2000_2000_20_2.txt,340,3461
.\TestInstances\c2\exp2_2000_2000_20_3.txt,351,3791
.\TestInstances\c2\exp2_2000_2000_20_4.txt,386,2676
.\TestInstances\c2\exp2_2000_2000_20_5.txt,319,3789
.\TestInstances\c2\exp2_2000_2000_5_1.txt,352,4479
.\TestInstances\c2\exp2_2000_2000_5_2.txt,340,4982
.\TestInstances\c2\exp2_2000_2000_5_3.txt,354,4001
.\TestInstances\c2\exp2_2000_2000_5_4.txt,346,5514
.\TestInstances\c2\exp2_2000_2000_5_5.txt,343,2876
.\TestInstances\c2\exp2_2400_2400_10_1.txt,414,2587
.\TestInstances\c2\exp2_2400_2400_10_2.txt,392,4334
.\TestInstances\c2\exp2_2400_2400_10_3.txt,394,4829
.\TestInstances\c2\exp2_2400_2400_10_4.txt,369,2441
