filename,duration,totalBusyTime
.\TestInstances\d1\1000_inf_10.txt,261,209133
.\TestInstances\d1\1000_inf_2.txt,265,185527
.\TestInstances\d1\1000_inf_3.txt,302,157005
.\TestInstances\d1\1000_inf_4.txt,236,205530
.\TestInstances\d1\1000_inf_5.txt,263,186215
.\TestInstances\d1\1000_inf_6.txt,275,185616
.\TestInstances\d1\1000_inf_7.txt,272,183120
.\TestInstances\d1\1000_inf_8.txt,271,190052
.\TestInstances\d1\1000_inf_9.txt,271,243218
.\TestInstances\d1\100_24_1.txt,44,60571
.\TestInstances\d1\100_24_10.txt,49,50922
.\TestInstances\d1\100_24_2.txt,45,51173
.\TestInstances\d1\100_24_3.txt,43,40888
.\TestInstances\d1\100_24_4.txt,47,42678
.\TestInstances\d1\100_24_5.txt,43,46965
.\TestInstances\d1\100_24_6.txt,44,52618
.\TestInstances\d1\100_24_7.txt,37,52366
.\TestInstances\d1\100_24_8.txt,68,42724
.\TestInstances\d1\100_24_9.txt,42,49926
.\TestInstances\d1\100_2_1.txt,58,94991
.\TestInstances\d1\100_2_10.txt,52,105983
.\TestInstances\d1\100_2_2.txt,51,128306
.\TestInstances\d1\100_2_3.txt,55,83922
.\TestInstances\d1\100_2_4.txt,54,91406
.\TestInstances\d1\100_2_5.txt,56,81739
.\TestInstances\d1\100_2_6.txt,60,126175
.\TestInstances\d1\100_2_7.txt,52,106933
.\TestInstances\d1\100_2_8.txt,55,97617
.\TestInstances\d1\100_2_9.txt,56,97295
.\TestInstances\d1\100_4_1.txt,54,87813
.\TestInstances\d1\100_4_10.txt,54,66347
.\TestInstances\d1\100_4_2.txt,56,81269
.\TestInstances\d1\100_4_3.txt,51,71745
.\TestInstances\d1\100_4_4.txt,54,86124
.\TestInstances\d1\100_4_5.txt,52,84281
.\TestInstances\d1\100_4_6.txt,54,77541
.\TestInstances\d1\100_4_7.txt,55,83237
.\TestInstances\d1\100_4_8.txt,60,79251
.\TestInstances\d1\100_4_9.txt,57,67984
.\TestInstances\d1\100_8_1.txt,51,154770
.\TestInstances\d1\100_8_10.txt,53,81814
.\TestInstances\d1\100_8_2.txt,51,74878
.\TestInstances\d1\100_8_3.txt,50,61082
.\TestInstances\d1\100_8_4.txt,48,81878
.\TestInstances\d1\100_8_5.txt,54,65515
.\TestInstances\d1\100_8_6.txt,50,74732
.\TestInstances\d1\100_8_7.txt,53,63175
.\TestInstances\d1\100_8_8.txt,53,88386
.\TestInstances\d1\100_8_9.txt,55,63788
.\TestInstances\d1\100_inf_1.txt,35,39865
.\TestInstances\d1\100_inf_10.txt,38,29140
.\TestInstances\d1\100_inf_2.txt,36,32087
.\TestInstances\d1\100_inf_3.txt,48,28348
.\TestInstances\d1\100_inf_4.txt,45,33294
.\TestInstances\d1\100_inf_5.txt,35,29101
.\TestInstances\d1\100_inf_6.txt,40,38860
.\TestInstances\d1\100_inf_7.txt,35,39051
.\TestInstances\d1\100_inf_8.txt,44,46071
.\TestInstances\d1\100_inf_9.txt,35,59122
.\TestInstances\d1\200_24_1.txt,89,77708
.\TestInstances\d1\200_24_10.txt,93,97875
.\TestInstances\d1\200_24_2.txt,94,82865
.\TestInstances\d1\200_24_3.txt,77,86601
.\TestInstances\d1\200_24_4.txt,85,72256
.\TestInstances\d1\200_24_5.txt,87,72542
.\TestInstances\d1\200_24_6.txt,79,102074
.\TestInstances\d1\200_24_7.txt,75,85396
.\TestInstances\d1\200_24_8.txt,86,73561
.\TestInstances\d1\200_24_9.txt,87,81361
.\TestInstances\d1\200_2_1.txt,89,164285
.\TestInstances\d1\200_2_10.txt,81,173392
.\TestInstances\d1\200_2_2.txt,83,222552
.\TestInstances\d1\200_2_3.txt,98,145622
.\TestInstances\d1\200_2_4.txt,84,173892
.\TestInstances\d1\200_2_5.txt,85,184009
.\TestInstances\d1\200_2_6.txt,91,196063
.\TestInstances\d1\200_2_7.txt,83,221663
.\TestInstances\d1\200_2_8.txt,82,182205
.\TestInstances\d1\200_2_9.txt,88,161608
.\TestInstances\d1\200_4_1.txt,89,133833
.\TestInstances\d1\200_4_10.txt,88,126752
.\TestInstances\d1\200_4_2.txt,86,163137
.\TestInstances\d1\200_4_3.txt,94,115495
.\TestInstances\d1\200_4_4.txt,89,134039
.\TestInstances\d1\200_4_5.txt,93,155428
.\TestInstances\d1\200_4_6.txt,98,130623
.\TestInstances\d1\200_4_7.txt,89,162571
.\TestInstances\d1\200_4_8.txt,88,131946
.\TestInstances\d1\200_4_9.txt,89,140159
.\TestInstances\d1\200_8_1.txt,77,227654
.\TestInstances\d1\200_8_10.txt,89,146331
.\TestInstances\d1\200_8_2.txt,78,201935
.\TestInstances\d1\200_8_3.txt,85,125336
.\TestInstances\d1\200_8_4.txt,84,137710
.\TestInstances\d1\200_8_5.txt,85,123493
.\TestInstances\d1\200_8_6.txt,81,163479
.\TestInstances\d1\200_8_7.txt,81,108628
.\TestInstances\d1\200_8_8.txt,87,131798
.\TestInstances\d1\200_8_9.txt,84,131468
.\TestInstances\d1\200_inf_1.txt,70,79802
.\TestInstances\d1\200_inf_10.txt,64,79955
.\TestInstances\d1\200_inf_2.txt,91,51454
.\TestInstances\d1\200_inf_3.txt,80,54286
.\TestInstances\d1\200_inf_4.txt,83,46675
.\TestInstances\d1\200_inf_5.txt,93,56704
.\TestInstances\d1\200_inf_6.txt,78,39937
.\TestInstances\d1\200_inf_7.txt,66,59386
.\TestInstances\d1\200_inf_8.txt,81,67158
.\TestInstances\d1\200_inf_9.txt,61,79334
.\TestInstances\d1\500_24_1.txt,147,210552
.\TestInstances\d1\500_24_10.txt,152,189029
.\TestInstances\d1\500_24_2.txt,150,154463
.\TestInstances\d1\500_24_3.txt,163,155102
.\TestInstances\d1\500_24_4.txt,158,138726
.\TestInstances\d1\500_24_5.txt,157,161732
.\TestInstances\d1\500_24_6.txt,154,204166
.\TestInstances\d1\500_24_7.txt,162,181257
.\TestInstances\d1\500_24_8.txt,159,184566
.\TestInstances\d1\500_24_9.txt,162,162859
.\TestInstances\d1\500_2_1.txt,173,385475
.\TestInstances\d1\500_2_10.txt,163,423148
.\TestInstances\d1\500_2_2.txt,166,434562
.\TestInstances\d1\500_2_3.txt,162,433696
.\TestInstances\d1\500_2_4.txt,160,430554
.\TestInstances\d1\500_2_5.txt,158,486727
.\TestInstances\d1\500_2_6.txt,174,485295
.\TestInstances\d1\500_2_7.txt,160,521892
.\TestInstances\d1\500_2_8.txt,157,444251
