filename,duration,totalBusyTime
.\TestInstances\d1\1000_inf_6.txt,388,185610
.\TestInstances\d1\1000_inf_7.txt,389,167205
.\TestInstances\d1\1000_inf_8.txt,386,190655
.\TestInstances\d1\1000_inf_9.txt,375,243737
.\TestInstances\d1\100_24_1.txt,50,60574
.\TestInstances\d1\100_24_10.txt,52,50922
.\TestInstances\d1\100_24_2.txt,44,51173
.\TestInstances\d1\100_24_3.txt,47,40860
.\TestInstances\d1\100_24_4.txt,45,42799
.\TestInstances\d1\100_24_5.txt,35,46965
.\TestInstances\d1\100_24_6.txt,42,52618
.\TestInstances\d1\100_24_7.txt,37,52432
.\TestInstances\d1\100_24_8.txt,62,46405
.\TestInstances\d1\100_24_9.txt,40,49926
.\TestInstances\d1\100_2_1.txt,84,91593
.\TestInstances\d1\100_2_10.txt,60,106184
.\TestInstances\d1\100_2_2.txt,78,128225
.\TestInstances\d1\100_2_3.txt,93,79661
.\TestInstances\d1\100_2_4.txt,74,92799
.\TestInstances\d1\100_2_5.txt,88,82132
.\TestInstances\d1\100_2_6.txt,72,126175
.\TestInstances\d1\100_2_7.txt,85,102286
.\TestInstances\d1\100_2_8.txt,80,97872
.\TestInstances\d1\100_2_9.txt,87,96929
.\TestInstances\d1\100_4_1.txt,85,77040
.\TestInstances\d1\100_4_10.txt,76,66223
.\TestInstances\d1\100_4_2.txt,87,77970
.\TestInstances\d1\100_4_3.txt,70,72208
.\TestInstances\d1\100_4_4.txt,94,86124
.\TestInstances\d1\100_4_5.txt,75,84320
.\TestInstances\d1\100_4_6.txt,94,70412
.\TestInstances\d1\100_4_7.txt,92,90237
.\TestInstances\d1\100_4_8.txt,94,89851
.\TestInstances\d1\100_4_9.txt,79,68085
.\TestInstances\d1\100_8_1.txt,71,141635
.\TestInstances\d1\100_8_10.txt,82,82126
.\TestInstances\d1\100_8_2.txt,65,74878
.\TestInstances\d1\100_8_3.txt,63,61082
.\TestInstances\d1\100_8_4.txt,62,81878
.\TestInstances\d1\100_8_5.txt,65,61202
.\TestInstances\d1\100_8_6.txt,62,82622
.\TestInstances\d1\100_8_7.txt,59,62392
.\TestInstances\d1\100_8_8.txt,66,88867
.\TestInstances\d1\100_8_9.txt,81,64657
.\TestInstances\d1\100_inf_1.txt,30,39865
.\TestInstances\d1\100_inf_10.txt,32,29140
.\TestInstances\d1\100_inf_2.txt,36,40335
.\TestInstances\d1\100_inf_3.txt,45,28348
.\TestInstances\d1\100_inf_4.txt,41,34553
.\TestInstances\d1\100_inf_5.txt,28,29101
.\TestInstances\d1\100_inf_6.txt,35,38984
.\TestInstances\d1\100_inf_7.txt,30,39051
.\TestInstances\d1\100_inf_8.txt,36,46071
.\TestInstances\d1\100_inf_9.txt,33,59122
.\TestInstances\d1\200_24_1.txt,95,78700
.\TestInstances\d1\200_24_10.txt,115,88327
.\TestInstances\d1\200_24_2.txt,115,84307
.\TestInstances\d1\200_24_3.txt,104,87543
.\TestInstances\d1\200_24_4.txt,125,78170
.\TestInstances\d1\200_24_5.txt,92,72783
.\TestInstances\d1\200_24_6.txt,106,85352
.\TestInstances\d1\200_24_7.txt,88,96081
.\TestInstances\d1\200_24_8.txt,121,78274
.\TestInstances\d1\200_24_9.txt,111,81226
.\TestInstances\d1\200_2_1.txt,147,157990
.\TestInstances\d1\200_2_10.txt,138,173626
.\TestInstances\d1\200_2_2.txt,139,224439
.\TestInstances\d1\200_2_3.txt,145,147897
.\TestInstances\d1\200_2_4.txt,138,169203
.\TestInstances\d1\200_2_5.txt,132,183235
.\TestInstances\d1\200_2_6.txt,145,194027
.\TestInstances\d1\200_2_7.txt,137,224905
.\TestInstances\d1\200_2_8.txt,141,182053
.\TestInstances\d1\200_2_9.txt,135,151679
.\TestInstances\d1\200_4_1.txt,156,131297
.\TestInstances\d1\200_4_10.txt,137,116947
.\TestInstances\d1\200_4_2.txt,136,147950
.\TestInstances\d1\200_4_3.txt,145,115977
.\TestInstances\d1\200_4_4.txt,153,134539
.\TestInstances\d1\200_4_5.txt,153,156512
.\TestInstances\d1\200_4_6.txt,160,131222
.\TestInstances\d1\200_4_7.txt,147,167791
.\TestInstances\d1\200_4_8.txt,152,134483
.\TestInstances\d1\200_4_9.txt,133,140159
.\TestInstances\d1\200_8_1.txt,133,202647
.\TestInstances\d1\200_8_10.txt,142,128325
.\TestInstances\d1\200_8_2.txt,127,201936
.\TestInstances\d1\200_8_3.txt,143,107825
.\TestInstances\d1\200_8_4.txt,132,130470
.\TestInstances\d1\200_8_5.txt,136,123208
.\TestInstances\d1\200_8_6.txt,131,144053
.\TestInstances\d1\200_8_7.txt,124,108628
.\TestInstances\d1\200_8_8.txt,126,137707
.\TestInstances\d1\200_8_9.txt,136,130207
.\TestInstances\d1\200_inf_1.txt,57,79802
.\TestInstances\d1\200_inf_10.txt,56,80012
.\TestInstances\d1\200_inf_2.txt,90,52584
.\TestInstances\d1\200_inf_3.txt,94,59790
.\TestInstances\d1\200_inf_4.txt,103,50640
.\TestInstances\d1\200_inf_5.txt,65,56022
.\TestInstances\d1\200_inf_6.txt,78,42718
.\TestInstances\d1\200_inf_7.txt,50,59386
.\TestInstances\d1\200_inf_8.txt,74,67248
.\TestInstances\d1\200_inf_9.txt,53,79334
.\TestInstances\d1\500_24_1.txt,243,223710
.\TestInstances\d1\500_24_10.txt,242,177900
.\TestInstances\d1\500_24_2.txt,233,153687
.\TestInstances\d1\500_24_3.txt,248,145370
.\TestInstances\d1\500_24_4.txt,250,138705
.\TestInstances\d1\500_24_5.txt,242,162081
.\TestInstances\d1\500_24_6.txt,242,191024
.\TestInstances\d1\500_24_7.txt,250,189643
.\TestInstances\d1\500_24_8.txt,248,196995
.\TestInstances\d1\500_24_9.txt,265,159986
.\TestInstances\d1\500_2_1.txt,304,392547
.\TestInstances\d1\500_2_10.txt,288,417341
.\TestInstances\d1\500_2_2.txt,294,443004
.\TestInstances\d1\500_2_3.txt,268,433920
.\TestInstances\d1\500_2_4.txt,267,430627
.\TestInstances\d1\500_2_5.txt,280,473793
.\TestInstances\d1\500_2_6.txt,295,489082
.\TestInstances\d1\500_2_7.txt,279,521795
.\TestInstances\d1\500_2_8.txt,269,448552
.\TestInstances\d1\500_2_9.txt,292,411726
.\TestInstances\d1\500_4_1.txt,286,328222
