filename,duration,totalBusyTime
.\TestInstances\c1\exp1_200_200_5_4.txt,112,231
.\TestInstances\c1\exp1_200_200_5_5.txt,83,228
.\TestInstances\c1\exp1_200_200_80_1.txt,195,1792
.\TestInstances\c1\exp1_200_200_80_2.txt,119,1209
.\TestInstances\c1\exp1_200_200_80_3.txt,125,1120
.\TestInstances\c1\exp1_200_200_80_4.txt,117,1057
.\TestInstances\c1\exp1_200_200_80_5.txt,122,1081
.\TestInstances\c1\exp1_400_400_10_1.txt,267,464
.\TestInstances\c1\exp1_400_400_10_2.txt,255,424
.\TestInstances\c1\exp1_400_400_10_3.txt,242,452
.\TestInstances\c1\exp1_400_400_10_4.txt,265,499
.\TestInstances\c1\exp1_400_400_10_5.txt,262,505
.\TestInstances\c1\exp1_400_400_20_1.txt,264,680
.\TestInstances\c1\exp1_400_400_20_2.txt,227,887
.\TestInstances\c1\exp1_400_400_20_3.txt,233,731
.\TestInstances\c1\exp1_400_400_20_4.txt,235,462
.\TestInstances\c1\exp1_400_400_20_5.txt,240,651
.\TestInstances\c1\exp1_400_400_40_1.txt,265,1202
.\TestInstances\c1\exp1_400_400_40_2.txt,263,913
.\TestInstances\c1\exp1_400_400_40_3.txt,246,1351
.\TestInstances\c1\exp1_400_400_40_4.txt,219,1161
.\TestInstances\c1\exp1_400_400_40_5.txt,243,1132
.\TestInstances\c1\exp1_400_400_5_1.txt,204,410
.\TestInstances\c1\exp1_400_400_5_2.txt,214,498
.\TestInstances\c1\exp1_400_400_5_3.txt,207,511
.\TestInstances\c1\exp1_400_400_5_4.txt,196,416
.\TestInstances\c1\exp1_400_400_5_5.txt,198,404
.\TestInstances\c1\exp1_400_400_80_1.txt,222,1841
.\TestInstances\c1\exp1_400_400_80_2.txt,241,1938
.\TestInstances\c1\exp1_400_400_80_3.txt,245,1677
.\TestInstances\c1\exp1_400_400_80_4.txt,216,1718
.\TestInstances\c1\exp1_400_400_80_5.txt,242,1753
.\TestInstances\c1\exp1_600_600_10_1.txt,438,627
.\TestInstances\c1\exp1_600_600_10_2.txt,440,632
.\TestInstances\c1\exp1_600_600_10_3.txt,461,664
.\TestInstances\c1\exp1_600_600_10_4.txt,414,697
.\TestInstances\c1\exp1_600_600_10_5.txt,419,661
.\TestInstances\c1\exp1_600_600_20_1.txt,421,1008
.\TestInstances\c1\exp1_600_600_20_2.txt,410,814
.\TestInstances\c1\exp1_600_600_20_3.txt,407,1000
.\TestInstances\c1\exp1_600_600_20_4.txt,402,844
.\TestInstances\c1\exp1_600_600_20_5.txt,396,716
.\TestInstances\c1\exp1_600_600_40_1.txt,406,1554
.\TestInstances\c1\exp1_600_600_40_2.txt,416,1648
.\TestInstances\c1\exp1_600_600_40_3.txt,410,1382
.\TestInstances\c1\exp1_600_600_40_4.txt,448,1504
